iso_ref,gene_ref,isoform_id,gene_id,condition_1,condition_2,gene_name,gene_biotype,iso_biotype,gene_overall_mean,gene_value_1,gene_value_2,gene_stderr_1,gene_stderr_2,gene_log2_fold_change,gene_q_value,iso_overall_mean,iso_value_1,iso_value_2,iso_stderr_1,iso_stderr_2,iso_log2_fold_change,iso_q_value,IF_overall,IF1,IF2,dIF,isoform_switch_q_value,gene_switch_q_value
isoComp_00191137,geneComp_00057882,ENSMUST00000122312.8,ENSMUSG00000001127.13,cerebellum,striatum,Araf,protein-coding,NA,85.3668590446235,95.1446600121983,85.2213398776318,5.22019108597465,4.27845489977494,-0.158890299093236,NA,57.0404222388482,52.9308682017105,62.3837171890862,3.76141372378882,3.97002936654105,0.237018908028425,NA,0.6724575,0.55493,0.73132,0.17639,0.0159889853253776,0.0159889853253776
isoComp_00191141,geneComp_00057882,ENSMUST00000136451.8,ENSMUSG00000001127.13,cerebellum,striatum,Araf,protein-coding,NA,85.3668590446235,95.1446600121983,85.2213398776318,5.22019108597465,4.27845489977494,-0.158890299093236,NA,12.0358573387099,20.3585607724286,7.18977616189651,2.38087951033455,0.661803551446042,-1.50032008456664,NA,0.1420025,0.22053,0.08539,-0.13514,0.0195528917052802,0.0159889853253776
isoComp_00191303,geneComp_00057917,ENSMUST00000128556.8,ENSMUSG00000001323.18,cerebellum,striatum,Srr,protein-coding,NA,17.8363445679067,10.5686644873998,21.0929999066245,1.595037685855,1.93488996361544,0.996290595814697,NA,0.726288365063553,1.78370126289605,0.211094667774205,0.587002686336402,0.147790243962001,-3.02020349584356,NA,0.0628675,0.18621,0.00836,-0.17785,0.00759904686579528,0.00759904686579528
isoComp_00191488,geneComp_00057954,ENSMUST00000203625.2,ENSMUSG00000001521.13,cerebellum,striatum,Tulp3,protein-coding,NA,22.0041198674054,26.7205905056696,27.9378347797764,2.13334931478985,3.30207332323165,0.0642448080557586,NA,9.80439875028959,9.77701228694391,16.5700841129459,1.12877476136738,1.74858988439776,0.760510909887208,NA,0.42999,0.36256,0.603,0.24044,0.0280357130619015,0.0280357130619015
isoComp_00191595,geneComp_00057979,ENSMUST00000131916.2,ENSMUSG00000001741.13,cerebellum,striatum,Il16,protein-coding,NA,14.2864389856815,49.5454094868819,2.52462872533663,3.31044873808973,0.640602446001956,-4.2891962105653,NA,0.116495710387099,0.310625073705604,0.0533633220148554,0.1886496282223,0.01177937005904,-2.33916737217987,NA,0.1406425,0.00624,0.16307,0.15683,0.000147939465689032,3.88052044410407e-05
isoComp_00191598,geneComp_00057979,ENSMUST00000153560.2,ENSMUSG00000001741.13,cerebellum,striatum,Il16,protein-coding,NA,14.2864389856815,49.5454094868819,2.52462872533663,3.31044873808973,0.640602446001956,-4.2891962105653,NA,0.0765953410273921,0.166138166564887,0.0948033910925389,0.0629154877675473,0.0379805330654386,-0.749022155470581,NA,0.1033975,0.00337,0.16633,0.16296,3.88052044410407e-05,3.88052044410407e-05
isoComp_00191944,geneComp_00058040,ENSMUST00000108322.9,ENSMUSG00000002059.19,cerebellum,striatum,Rab34,protein-coding,NA,8.49388983502034,13.0443727832132,8.76964788969396,2.03532754845791,0.95001190528933,-0.572298156550005,NA,2.97508713119126,0.647513867793732,4.70577796428009,0.160856913388372,0.908960614768282,2.84240256457622,NA,0.429855,0.09986,0.55933,0.45947,0.0108007306015026,0.00857270296738983
isoComp_00191948,geneComp_00058040,ENSMUST00000156435.2,ENSMUSG00000002059.19,cerebellum,striatum,Rab34,protein-coding,NA,8.49388983502034,13.0443727832132,8.76964788969396,2.03532754845791,0.95001190528933,-0.572298156550005,NA,4.87700917446579,11.5289203421249,3.25107989419419,1.92003803643477,0.980532829257862,-1.82308655052774,NA,0.4840225,0.79191,0.36582,-0.42609,0.00857270296738983,0.00857270296738983
isoComp_00191994,geneComp_00058050,ENSMUST00000002176.13,ENSMUSG00000002107.19,cerebellum,striatum,Celf2,protein-coding,NA,95.5807376595045,39.5132500913323,128.921705774401,3.75963166475207,7.343417369797,1.70583358928946,NA,36.3368610464415,4.79007807703042,55.4572763652802,1.02578240707841,6.20317298414808,3.53050710819402,NA,0.33307,0.11869,0.42414,0.30545,0.00547690081691138,0.00547690081691138
isoComp_00192644,geneComp_00058173,ENSMUST00000003029.14,ENSMUSG00000002949.16,cerebellum,striatum,Timm44,protein-coding,NA,21.5644715905694,17.5998694055242,33.2319537961464,1.71333887232563,4.03725700719332,0.916620968806586,NA,11.9754216719403,15.2689666607173,8.34267169692078,1.49101733379706,1.74626369411492,-0.871237336144018,NA,0.66559,0.88775,0.2853,-0.60245,0.00603429628696892,0.0016471213433699
isoComp_00192649,geneComp_00058173,ENSMUST00000149827.8,ENSMUSG00000002949.16,cerebellum,striatum,Timm44,protein-coding,NA,21.5644715905694,17.5998694055242,33.2319537961464,1.71333887232563,4.03725700719332,0.916620968806586,NA,8.94929033184494,1.23050405279501,24.1138926357366,1.12314794705856,4.32223685581643,4.28146436584323,NA,0.30398,0.05917,0.68572,0.62655,0.00756100509550815,0.0016471213433699
isoComp_00192878,geneComp_00058212,ENSMUST00000086869.6,ENSMUSG00000003208.10,cerebellum,striatum,Yju2,protein-coding,NA,5.10027331007454,8.00893614409313,4.57576962346096,1.61464378032609,1.15585588062842,-0.806246970284781,NA,1.49400500771449,0.710207692870259,2.36591005213854,0.176932838106673,0.812453392217731,1.72199530440999,NA,0.3451575,0.15984,0.44103,0.28119,0.0110677638165445,0.0110677638165445
isoComp_00193210,geneComp_00058275,ENSMUST00000143528.8,ENSMUSG00000003573.16,cerebellum,striatum,Homer3,protein-coding,NA,34.106293221066,111.6057241803,3.6356613380454,5.09333956790901,0.861030454900189,-4.9362159258566,NA,0.238052050824612,0.520657177802891,0.248511048987713,0.233789832694799,0.117836903885478,-1.03755418904907,NA,0.0599525,0.00434,0.11252,0.10818,1.40788933846752e-05,6.9527119094158e-06
isoComp_00193248,geneComp_00058283,ENSMUST00000003754.8,ENSMUSG00000003657.10,cerebellum,striatum,Calb2,protein-coding,NA,140.858547432051,515.485670838144,4.37257170879688,18.3530088827021,0.973996541647388,-6.87803880464869,NA,137.128983521486,501.061108326512,4.23990518686263,18.2835722745763,0.934975140511358,-6.8814408885478,NA,0.9561925,0.97177,0.86899,-0.10278,2.99722337882238e-05,2.99722337882238e-05
isoComp_00193249,geneComp_00058283,ENSMUST00000212297.2,ENSMUSG00000003657.10,cerebellum,striatum,Calb2,protein-coding,NA,140.858547432051,515.485670838144,4.37257170879688,18.3530088827021,0.973996541647388,-6.87803880464869,NA,3.729563910565,14.4245625116321,0.132666521934246,1.21596238132671,0.0660033731456493,-6.66073673992564,NA,0.0438075,0.02823,0.13101,0.10278,4.31348789643394e-05,2.99722337882238e-05
isoComp_00193337,geneComp_00058298,ENSMUST00000003910.13,ENSMUSG00000003812.14,cerebellum,striatum,Dnase2a,protein-coding,NA,13.6009887317174,33.8471960808021,7.26542725044789,2.68814383108552,2.47644288167843,-2.21835862179549,NA,1.18813581843566,0.992162785802938,1.60699233964213,0.379274302725153,0.514196659706262,0.690195973184016,NA,0.170525,0.02768,0.30009,0.27241,0.021897437885969,0.021897437885969
isoComp_00193337,geneComp_00058298,ENSMUST00000003910.13,ENSMUSG00000003812.14,cerebellum,striatum,Gm38426,ncRNA,NA,13.6009887317174,33.8471960808021,7.26542725044789,2.68814383108552,2.47644288167843,-2.21835862179549,NA,1.18813581843566,0.992162785802938,1.60699233964213,0.379274302725153,0.514196659706262,0.690195973184016,NA,0.170525,0.02768,0.30009,0.27241,0.021897437885969,0.021897437885969
isoComp_00193337,geneComp_00058298,ENSMUST00000003910.13,ENSMUSG00000003812.14,cerebellum,striatum,Dnase2a,protein-coding,NA,13.6009887317174,33.8471960808021,7.26542725044789,2.68814383108552,2.47644288167843,-2.21835862179549,NA,1.18813581843566,0.992162785802938,1.60699233964213,0.379274302725153,0.514196659706262,0.690195973184016,NA,0.170525,0.02768,0.30009,0.27241,0.021897437885969,0.021897437885969
isoComp_00193337,geneComp_00058298,ENSMUST00000003910.13,ENSMUSG00000003812.14,cerebellum,striatum,Gm38426,ncRNA,NA,13.6009887317174,33.8471960808021,7.26542725044789,2.68814383108552,2.47644288167843,-2.21835862179549,NA,1.18813581843566,0.992162785802938,1.60699233964213,0.379274302725153,0.514196659706262,0.690195973184016,NA,0.170525,0.02768,0.30009,0.27241,0.021897437885969,0.021897437885969
isoComp_00193388,geneComp_00058306,ENSMUST00000003964.17,ENSMUSG00000003865.17,cerebellum,striatum,Gys1,protein-coding,NA,28.9981724066302,12.477444662568,35.6573939704292,1.47990262144886,4.47646426745944,1.51412752468165,NA,6.02870475926711,7.34605238113031,5.45558486246122,1.31041246437999,0.827900964114413,-0.428555868585301,NA,0.2850725,0.58186,0.16061,-0.42125,0.0116967156275975,0.0116967156275975
isoComp_00193389,geneComp_00058306,ENSMUST00000209230.2,ENSMUSG00000003865.17,cerebellum,striatum,Gys1,protein-coding,NA,28.9981724066302,12.477444662568,35.6573939704292,1.47990262144886,4.47646426745944,1.51412752468165,NA,22.8876126739148,5.13139199301996,30.2018090860003,0.779435646439771,3.90669258615939,2.55488165917403,NA,0.7132075,0.41814,0.83939,0.42125,0.0152586059616932,0.0116967156275975
isoComp_00193562,geneComp_00058342,ENSMUST00000095767.11,ENSMUSG00000004151.18,cerebellum,striatum,Etv1,protein-coding,NA,57.8207332384463,120.38406996756,27.1481414498705,6.99457024069805,4.55249404162457,-2.14830767547721,NA,53.8590557458304,115.124165036553,21.7941896186428,6.57778268884989,3.76505940652962,-2.40063872701494,NA,0.909275,0.95689,0.80972,-0.14717,0.00152048650918135,0.00055546753813031
isoComp_00193573,geneComp_00058342,ENSMUST00000162730.10,ENSMUSG00000004151.18,cerebellum,striatum,Etv1,protein-coding,NA,57.8207332384463,120.38406996756,27.1481414498705,6.99457024069805,4.55249404162457,-2.14830767547721,NA,2.5050681503756,1.84775807389728,5.09844694803942,0.452852947514826,1.33872612541703,1.45932211544616,NA,0.0668725,0.01517,0.1766,0.16143,0.00055546753813031,0.00055546753813031
isoComp_00193871,geneComp_00058389,ENSMUST00000160708.8,ENSMUSG00000004626.15,cerebellum,striatum,Stxbp2,protein-coding,NA,63.5792889404493,8.31553816862619,101.796272634422,1.19239733049361,20.4206903856535,3.61213911131027,NA,62.5237202142858,6.57588176133557,100.738005916499,1.06856024795325,20.3868894813354,3.93523086290802,NA,0.859035,0.72274,0.84116,0.11842,1.88085839657381e-05,1.88085839657381e-05
isoComp_00193879,geneComp_00058390,ENSMUST00000136105.8,ENSMUSG00000004630.19,cerebellum,striatum,Pcp2,protein-coding,NA,2471.06022033838,9867.34564010788,5.8274124713971,568.426596856135,0.843873848182288,-10.7231187796244,NA,24.0267311154829,93.2111619220315,1.00502933887522,10.4571353716081,0.462607126654963,-6.52106416150108,NA,0.152525,0.00957,0.17858,0.16901,2.11359967597078e-08,2.11359967597078e-08
isoComp_00194067,geneComp_00058425,ENSMUST00000090971.11,ENSMUSG00000004892.14,cerebellum,striatum,Bcan,protein-coding,NA,49.7611776286877,44.7911841403839,48.9674643326866,1.62256517850243,5.10213892644588,0.128581219781362,NA,39.2035181908625,26.6025583805385,43.308133976668,0.999555684111375,4.47330459774104,0.702863887489557,NA,0.7710675,0.59594,0.89129,0.29535,0.000361355056943573,0.000263890027533105
isoComp_00194068,geneComp_00058425,ENSMUST00000192274.6,ENSMUSG00000004892.14,cerebellum,striatum,Bcan,protein-coding,NA,49.7611776286877,44.7911841403839,48.9674643326866,1.62256517850243,5.10213892644588,0.128581219781362,NA,6.51917942079653,11.8766572610302,3.19210582664276,1.15224749810827,0.930770308035895,-1.89225016717651,NA,0.13845,0.26528,0.0572,-0.20808,0.000263890027533105,0.000263890027533105
isoComp_00194105,geneComp_00058433,ENSMUST00000126720.8,ENSMUSG00000004933.18,cerebellum,striatum,Matk,protein-coding,NA,17.8245329976667,3.61605975006342,21.9093721175862,0.607159640532083,2.38216530409768,2.59573186969915,NA,0.158245884698254,0.424748177393348,8.70876276859889e-05,0.322175997440411,2.76154495708416e-05,-5.42959837858764,NA,0.0312575,0.11525,0,-0.11525,0.000318889034787153,0.000318889034787153
isoComp_00194959,geneComp_00058585,ENSMUST00000090541.12,ENSMUSG00000006057.16,cerebellum,striatum,Atp5g1,protein-coding,NA,1013.59410128324,1211.45051077574,836.321026710993,34.552220154741,64.9560346405872,-0.534601387881739,NA,524.133843719363,463.515939619857,524.916245781496,12.5097087747559,45.3238939241314,0.179464656116392,NA,0.525715,0.38319,0.62192,0.23873,2.56485982850333e-10,1.41991657987841e-10
isoComp_00194960,geneComp_00058585,ENSMUST00000107684.2,ENSMUSG00000006057.16,cerebellum,striatum,Atp5g1,protein-coding,NA,1013.59410128324,1211.45051077574,836.321026710993,34.552220154741,64.9560346405872,-0.534601387881739,NA,478.462396426802,729.23274706322,304.342990336658,27.8485714507717,22.8919643667233,-1.2606535916817,NA,0.4632675,0.60085,0.36871,-0.23214,1.41991657987841e-10,1.41991657987841e-10
isoComp_00195666,geneComp_00058736,ENSMUST00000227996.2,ENSMUSG00000007589.10,cerebellum,striatum,Tinf2,protein-coding,NA,10.9000917577852,13.8679130998423,10.850562725733,2.28175059449516,1.2890679913641,-0.35369178160684,NA,4.94265431117493,3.17955186265505,6.86021911130553,0.786971134497518,1.00454392791575,1.10700237435115,NA,0.464045,0.21895,0.65463,0.43568,0.0138049391439739,0.0138049391439739
isoComp_00195716,geneComp_00058746,ENSMUST00000166549.2,ENSMUSG00000007656.14,cerebellum,striatum,Arpp19,protein-coding,NA,454.095927015255,251.036680419125,770.155351934892,18.8641899302532,19.4036861657111,1.61721257245155,NA,148.59100742432,1.78100704143441,356.765269169562,1.37806986371685,11.7374458629445,7.63810079487653,NA,0.2371975,0.00537,0.46294,0.45757,9.10268885648236e-08,5.04138521538624e-08
isoComp_00195718,geneComp_00058746,ENSMUST00000168166.8,ENSMUSG00000007656.14,cerebellum,striatum,Arpp19,protein-coding,NA,454.095927015255,251.036680419125,770.155351934892,18.8641899302532,19.4036861657111,1.61721257245155,NA,241.947971495077,208.918194855197,321.890872597897,7.34332407326996,13.5120464651798,0.623609290423019,NA,0.6224075,0.8531,0.41779,-0.43531,5.04138521538624e-08,5.04138521538624e-08
isoComp_00196047,geneComp_00058815,ENSMUST00000008826.14,ENSMUSG00000008682.14,cerebellum,striatum,Rpl10,protein-coding,NA,38.5014331711015,48.0434100214116,35.9199482205474,3.22353844259804,2.67380029475533,-0.419451956576917,NA,11.1316664757344,20.2086008905646,4.74102379937999,1.30100241170123,0.676252871483159,-2.08937282866942,NA,0.2821875,0.42555,0.1304,-0.29515,5.76164508358707e-05,5.76164508358707e-05
isoComp_00196048,geneComp_00058815,ENSMUST00000074085.12,ENSMUSG00000008682.14,cerebellum,striatum,Rpl10,protein-coding,NA,38.5014331711015,48.0434100214116,35.9199482205474,3.22353844259804,2.67380029475533,-0.419451956576917,NA,25.157754504474,25.4895103476483,28.4658235070185,2.32318577209122,2.31027616173736,0.15926802046674,NA,0.65659,0.52436,0.78966,0.2653,0.000368322815299973,5.76164508358707e-05
isoComp_00196339,geneComp_00058873,ENSMUST00000009713.14,ENSMUSG00000009569.15,cerebellum,striatum,Mrtfb,protein-coding,NA,58.3780120515587,12.0915519032609,89.1068442000159,2.38973891651987,3.96986794111558,2.88050607435299,NA,0.607278815720413,0.818927695742373,0.944276155770627,0.252887520434907,0.437839499555162,0.203160558509396,NA,0.07234,0.18053,0.01162,-0.16891,0.0217587136972371,0.0217587136972371
isoComp_00196448,geneComp_00058897,ENSMUST00000010020.12,ENSMUSG00000009876.14,cerebellum,striatum,Cox4i2,protein-coding,NA,8.63444149073392,11.8469121085428,11.6367753623283,1.23804761934237,1.85167904608498,-0.0257977664251449,NA,7.16290169514602,9.30290757324217,11.0352908987802,0.955754094408848,1.69106464430995,0.246127849765196,NA,0.7860025,0.79249,0.95324,0.16075,0.0395053684816662,0.0310252055777979
isoComp_00196449,geneComp_00058897,ENSMUST00000109821.2,ENSMUSG00000009876.14,cerebellum,striatum,Cox4i2,protein-coding,NA,8.63444149073392,11.8469121085428,11.6367753623283,1.23804761934237,1.85167904608498,-0.0257977664251449,NA,1.4715397955879,2.54400453530063,0.601484463548105,0.468075305628823,0.455150246864558,-2.06237333824562,NA,0.2139975,0.20751,0.04676,-0.16075,0.0310252055777979,0.0310252055777979
isoComp_00197726,geneComp_00059151,ENSMUST00000015234.13,ENSMUSG00000015090.14,cerebellum,striatum,Ptgds,protein-coding,NA,5453.44766785683,10200.8007002021,1385.68009213209,303.552912794194,178.237901564704,-2.88000727192694,NA,3883.59114445746,7152.47017467716,1125.39062364031,256.661385187292,155.035105725441,-2.66800492569888,NA,0.73466,0.7001,0.80579,0.10569,0.00024804348319625,2.20017835073582e-05
isoComp_00197728,geneComp_00059151,ENSMUST00000114259.3,ENSMUSG00000015090.14,cerebellum,striatum,Ptgds,protein-coding,NA,5453.44766785683,10200.8007002021,1385.68009213209,303.552912794194,178.237901564704,-2.88000727192694,NA,1499.80432102032,2935.86881621954,210.944261804432,70.5859434513653,23.4120452899755,-3.79879028050998,NA,0.2461525,0.28862,0.15615,-0.13247,2.20017835073582e-05,2.20017835073582e-05
isoComp_00197793,geneComp_00059162,ENSMUST00000021554.16,ENSMUSG00000015143.16,cerebellum,striatum,Actn1,protein-coding,NA,23.641555443709,6.56604704104602,44.8130144763483,0.944105973723265,3.48325716656553,2.76894715315942,NA,23.3009295915332,5.94929543851584,44.4215457640732,0.8491843268247,3.45647803526859,2.89837065577216,NA,0.9543775,0.84284,0.99157,0.14873,0.000494307039143445,0.000343998117185247
isoComp_00197930,geneComp_00059189,ENSMUST00000081702.12,ENSMUSG00000015363.14,cerebellum,striatum,Trabd,protein-coding,NA,8.61447410965884,15.8990907417979,5.59249180898558,1.01361271482518,1.25302923136816,-1.50571084355136,NA,8.11439680189152,15.5891114913512,4.83499236000381,0.974938037199607,1.09311539421177,-1.68689756127606,NA,0.886675,0.98132,0.77867,-0.20265,0.0371874334291547,0.0371874334291547
isoComp_00197935,geneComp_00059189,ENSMUST00000170754.2,ENSMUSG00000015363.14,cerebellum,striatum,Trabd,protein-coding,NA,8.61447410965884,15.8990907417979,5.59249180898558,1.01361271482518,1.25302923136816,-1.50571084355136,NA,0.443064077834685,0.245661033969629,0.698183462929888,0.0763419359255057,0.239417865439696,1.46989086313215,NA,0.0982,0.0144,0.1844,0.17,0.0493456564214218,0.0371874334291547
isoComp_00198070,geneComp_00059217,ENSMUST00000115426.9,ENSMUSG00000015653.14,cerebellum,striatum,Steap2,protein-coding,NA,7.26846462419635,20.7378963453853,1.37330224978699,1.73097248959129,0.519517830820578,-3.90677674417706,NA,0.0772182017494677,0.0120646247460588,0.0184383615965787,0.00650915790138625,0.00600970115963397,0.366103138617813,NA,0.05897,0.00081,0.15971,0.1589,0.014161488233799,0.00663915411487213
isoComp_00198074,geneComp_00059217,ENSMUST00000150238.2,ENSMUSG00000015653.14,cerebellum,striatum,Steap2,protein-coding,NA,7.26846462419635,20.7378963453853,1.37330224978699,1.73097248959129,0.519517830820578,-3.90677674417706,NA,0.136282673169838,0.319282811341996,0.0678162436906732,0.253919036823588,0.0274829870338782,-2.08118395879649,NA,0.0599925,0.01418,0.18451,0.17033,0.00663915411487213,0.00663915411487213
isoComp_00198075,geneComp_00059217,ENSMUST00000164219.8,ENSMUSG00000015653.14,cerebellum,striatum,Steap2,protein-coding,NA,7.26846462419635,20.7378963453853,1.37330224978699,1.73097248959129,0.519517830820578,-3.90677674417706,NA,6.98336699593054,20.216765505075,1.26523877817186,1.74528542342649,0.527414797954247,-3.9874263241371,NA,0.85431,0.97453,0.58314,-0.39139,0.0136335757268156,0.00663915411487213
isoComp_00198144,geneComp_00059230,ENSMUST00000015891.6,ENSMUSG00000015747.6,cerebellum,striatum,Vps45,protein-coding,NA,51.0132381833609,58.4496776952976,38.7324271119407,2.94313041753474,3.55636518063005,-0.593527537329729,NA,35.4590589248118,27.9341917877278,29.6320138077177,1.94166692109763,2.72005972380386,0.0850950147899299,NA,0.6999,0.48231,0.76504,0.28273,0.0121284722046699,0.00899568775062413
isoComp_00198146,geneComp_00059230,ENSMUST00000140518.2,ENSMUSG00000015747.6,cerebellum,striatum,Vps45,protein-coding,NA,51.0132381833609,58.4496776952976,38.7324271119407,2.94313041753474,3.55636518063005,-0.593527537329729,NA,15.5200815248556,30.5154858649053,9.10041328798034,2.81732620345363,0.997514588678211,-1.74442585078728,NA,0.2995525,0.51769,0.23496,-0.28273,0.00899568775062413,0.00899568775062413
isoComp_00198554,geneComp_00059322,ENSMUST00000016781.8,ENSMUSG00000016637.8,cerebellum,striatum,Ift27,protein-coding,NA,50.8461517446083,64.1051520593019,49.7126822014091,4.57579263628517,4.34013603145411,-0.366761220977553,NA,48.5890807935309,56.6772896815001,49.5410168263064,3.48716293360265,4.37874777606368,-0.194110630066104,NA,0.9651125,0.89026,0.99573,0.10547,4.45959869871681e-05,3.14214865063203e-05
isoComp_00198557,geneComp_00059322,ENSMUST00000230844.2,ENSMUSG00000016637.8,cerebellum,striatum,Ift27,protein-coding,NA,50.8461517446083,64.1051520593019,49.7126822014091,4.57579263628517,4.34013603145411,-0.366761220977553,NA,2.14019265913573,7.30225577489297,0.171663627112709,1.30189052550589,0.152081794318907,-5.33097503956749,NA,0.0328325,0.10777,0.00427,-0.1035,3.14214865063203e-05,3.14214865063203e-05
isoComp_00198787,geneComp_00059376,ENSMUST00000017567.14,ENSMUSG00000017421.19,cerebellum,striatum,Zfp207,protein-coding,NA,32.1647029552521,29.523562153427,34.5669101586874,2.56248895955452,3.10427502573061,0.227453577669461,NA,20.9593930377668,14.6069770682614,26.5180636117503,2.39286730154144,2.58606746595731,0.859874392495787,NA,0.6440525,0.47945,0.7655,0.28605,0.0170295554061569,0.0170295554061569
isoComp_00198793,geneComp_00059376,ENSMUST00000178665.8,ENSMUSG00000017421.19,cerebellum,striatum,Zfp207,protein-coding,NA,32.1647029552521,29.523562153427,34.5669101586874,2.56248895955452,3.10427502573061,0.227453577669461,NA,4.45645743090796,6.0387875994344,2.97654445121038,0.446479451153101,0.540111967149925,-1.01816880720052,NA,0.140535,0.20995,0.08252,-0.12743,0.0331661376989054,0.0170295554061569
isoComp_00198794,geneComp_00059376,ENSMUST00000188489.7,ENSMUSG00000017421.19,cerebellum,striatum,Zfp207,protein-coding,NA,32.1647029552521,29.523562153427,34.5669101586874,2.56248895955452,3.10427502573061,0.227453577669461,NA,4.45645743090797,6.03878759943441,2.97654445121038,0.446479451153102,0.540111967149925,-1.01816880720053,NA,0.140535,0.20995,0.08252,-0.12743,0.0331661376989054,0.0170295554061569
isoComp_00199417,geneComp_00059506,ENSMUST00000126185.2,ENSMUSG00000018537.17,cerebellum,striatum,Pcgf2,protein-coding,NA,24.4843194795218,12.1370249422058,25.540728339581,1.70854151909037,3.17160593065387,1.07276140545616,NA,17.8021240651382,6.18847006540443,18.6946320891817,0.898977828243403,2.43715885076259,1.59341151707898,NA,0.664545,0.5201,0.70962,0.18952,0.00920568318147181,0.00920568318147181
isoComp_00199419,geneComp_00059506,ENSMUST00000179765.8,ENSMUSG00000018537.17,cerebellum,striatum,Pcgf2,protein-coding,NA,24.4843194795218,12.1370249422058,25.540728339581,1.70854151909037,3.17160593065387,1.07276140545616,NA,6.2830886350488,5.0245078555251,6.63189149994686,0.884144334634728,0.876353274634029,0.399743400005126,NA,0.3123175,0.42057,0.28083,-0.13974,0.0184351694054548,0.00920568318147181
isoComp_00199854,geneComp_00059608,ENSMUST00000019302.10,ENSMUSG00000019158.10,cerebellum,striatum,Tmem160,protein-coding,NA,50.8650373814763,26.20976428294,44.5869834650357,0.818715195583726,2.4270853250693,0.766291414001133,NA,12.818908721193,14.6418460778708,10.4704581784266,1.03988866163577,1.60760484412067,-0.483380661149263,NA,0.2991625,0.55435,0.23933,-0.31502,0.0103039098490337,0.0103039098490337
isoComp_00199855,geneComp_00059608,ENSMUST00000209536.2,ENSMUSG00000019158.10,cerebellum,striatum,Tmem160,protein-coding,NA,50.8650373814763,26.20976428294,44.5869834650357,0.818715195583726,2.4270853250693,0.766291414001133,NA,38.0461286602833,11.5679182050692,34.1165252866091,0.526208251754311,2.6655605066356,1.55951765933796,NA,0.7008375,0.44565,0.76067,0.31502,0.0136792111606176,0.0103039098490337
isoComp_00200103,geneComp_00059662,ENSMUST00000019803.9,ENSMUSG00000019659.9,cerebellum,striatum,Ccdc12,protein-coding,NA,48.0627035443111,47.7969468788482,47.7194531951149,2.98683235884251,5.9932305223131,-0.00234046452776903,NA,33.0079795968828,41.7191316180492,33.5435158561988,3.04896820142964,4.64863851549121,-0.314590953433238,NA,0.6865275,0.86933,0.69631,-0.17302,0.00898441719654844,0.00200777440242166
isoComp_00200112,geneComp_00059662,ENSMUST00000200550.2,ENSMUSG00000019659.9,cerebellum,striatum,Ccdc12,protein-coding,NA,48.0627035443111,47.7969468788482,47.7194531951149,2.98683235884251,5.9932305223131,-0.00234046452776903,NA,12.5146605505613,2.47333678383109,11.2606022507518,0.564432232261319,1.49026060284162,2.1822127742278,NA,0.2611525,0.0566,0.24525,0.18865,0.0325680017076487,0.00200777440242166
isoComp_00200453,geneComp_00059738,ENSMUST00000066028.13,ENSMUSG00000019876.16,cerebellum,striatum,Pkib,protein-coding,NA,12.6617190108029,32.1652411875681,2.83469638781181,1.53729660307707,0.640636934798773,-3.49960437485249,NA,0.467871352366406,0.13653103692178,0.48354702918729,0.124816977139119,0.228333656549025,1.75198128693327,NA,0.08212,0.00427,0.17372,0.16945,0.00177556110342124,5.76164508358707e-05
isoComp_00200459,geneComp_00059738,ENSMUST00000176741.8,ENSMUSG00000019876.16,cerebellum,striatum,Pkib,protein-coding,NA,12.6617190108029,32.1652411875681,2.83469638781181,1.53729660307707,0.640636934798773,-3.49960437485249,NA,0.0765953370710157,0.166138150762561,0.0948033910642047,0.0629154909313136,0.0379805331300399,-0.749022026428485,NA,0.0309325,0.00538,0.1118,0.10642,0.000238258594281181,5.76164508358707e-05
isoComp_00200463,geneComp_00059738,ENSMUST00000177473.8,ENSMUSG00000019876.16,cerebellum,striatum,Pkib,protein-coding,NA,12.6617190108029,32.1652411875681,2.83469638781181,1.53729660307707,0.640636934798773,-3.49960437485249,NA,0.306874050178469,0.129140961389254,0.711028919836783,0.129137056295517,0.288980150402677,2.37350993175831,NA,0.0762925,0.00437,0.26245,0.25808,0.000287578825572828,5.76164508358707e-05
isoComp_00200540,geneComp_00059754,ENSMUST00000009789.15,ENSMUSG00000019916.15,cerebellum,striatum,P4ha1,protein-coding,NA,15.8359001089414,7.49495661952547,23.5206300421427,0.685795723271389,1.6255204324368,1.64862431196849,NA,15.2136636605176,5.63350982743713,23.343312942778,0.782183705349693,1.61392592624485,2.04896263595305,NA,0.93555,0.77541,0.99298,0.21757,0.00334315911547297,0.000668242442245998
isoComp_00200542,geneComp_00059754,ENSMUST00000105466.3,ENSMUSG00000019916.15,cerebellum,striatum,P4ha1,protein-coding,NA,15.8359001089414,7.49495661952547,23.5206300421427,0.685795723271389,1.6255204324368,1.64862431196849,NA,0.318396956323604,1.27019586738271,0.000350248960558597,0.554190547427442,0.000262291287511104,-6.9505552761905,NA,0.038985,0.1557,1e-05,-0.15569,0.000668242442245998,0.000668242442245998
isoComp_00200914,geneComp_00059830,ENSMUST00000020273.16,ENSMUSG00000020079.16,cerebellum,striatum,Supv3l1,protein-coding,NA,5.23867206769763,6.01314497667284,4.99646448685332,0.935577769898237,0.999693823354941,-0.266724838148242,NA,3.78252016355657,5.61810119358469,2.86062048911784,1.01231804299458,0.823658412071208,-0.971285657145369,NA,0.6638025,0.909,0.56736,-0.34164,0.0439607764800188,0.0439607764800188
